customer_id,begin_date,end_date,monthly_charges,total_charges,type_One year,type_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
2039-JONDJ,1492,0,55.45,1477.65,True,False,False,False,False,False
7217-JYHOQ,1584,0,70.3,1706.45,False,False,True,True,False,False
6695-FRVEC,273,0,60.4,3953.7,False,True,True,False,False,False
4547-LYTDD,1765,1,72.65,1194.3,False,False,False,False,True,False
9894-QMIMJ,1612,0,55.8,1327.85,True,False,False,False,False,False
8069-YQQAJ,1887,0,31.1,419.7,False,False,True,False,False,True
6770-XUAGN,2161,1,21.0,21.0,False,False,True,False,True,False
4193-ORFCL,2191,1,45.1,45.1,False,False,False,False,False,True
1636-NTNCO,2191,0,50.95,207.35,False,False,True,True,False,False
3466-WAESX,1826,0,69.1,1083.7,False,False,True,False,True,False
9281-PKKZE,913,0,43.95,2007.85,False,False,True,False,True,False
3638-VBZTA,243,0,86.5,5882.75,False,True,True,False,False,False
7459-IMVYU,1157,0,69.95,2657.55,False,False,False,False,True,False
7776-QWNFX,1339,1,50.4,1527.5,False,False,True,False,False,False
6689-TCZHQ,2099,1,78.95,378.4,False,False,False,False,True,False
8563-OYMQY,1796,0,90.95,1612.2,False,False,True,True,False,False
0754-EEBDC,2191,0,19.9,76.65,False,True,False,False,False,True
5777-ZPQNC,1949,0,20.15,260.7,True,False,False,False,True,False
1951-IEYXM,123,0,90.6,6441.85,False,True,True,True,False,False
3318-NMQXL,2222,0,92.0,266.8,False,False,True,False,True,False
3143-ILDAL,577,1,94.45,5124.6,False,False,True,False,True,False
1022-RKXDR,1066,0,24.85,962.25,True,False,True,False,False,True
2361-FJWNO,1096,0,36.0,1382.9,True,False,False,True,False,False
2272-UOINI,2099,0,78.5,571.05,False,False,True,False,True,False
8232-UTFOZ,212,0,19.95,1399.35,False,True,False,True,False,False
3750-YHRYO,2099,0,20.65,150.0,True,False,False,False,False,True
6637-KYRCV,2161,0,30.5,167.2,False,False,True,False,True,False
5668-MEISB,123,0,106.1,7657.4,False,True,False,True,False,False
0129-QMPDR,974,0,20.5,865.05,True,False,True,False,False,False
7188-CBBBA,335,0,95.5,6153.85,True,False,True,False,True,False
5356-CSVSQ,2222,0,64.6,174.2,False,False,False,False,True,False
3221-CJMSG,1584,0,51.1,1269.6,False,False,True,True,False,False
4720-VSTSI,853,1,84.8,3862.55,False,False,True,False,False,False
3219-JQRSL,123,0,89.1,6352.4,False,True,False,True,False,False
2801-NISEI,1584,0,54.95,1348.5,False,False,False,False,True,False
3946-MHCZW,2161,1,50.9,50.9,False,False,False,False,False,True
4623-ZKHLY,1643,0,20.45,471.55,False,False,True,False,False,False
6732-VAILE,182,0,85.95,5931.75,False,True,True,True,False,False
8201-AAXCB,1553,0,60.35,1404.65,False,False,False,False,True,False
7696-CFTAT,1188,0,19.8,726.1,False,True,False,False,False,False
1845-CSBRZ,1643,0,85.35,1961.6,False,False,False,False,False,False
2123-VSCOT,516,0,72.1,4194.85,False,True,True,False,False,False
6651-AZVTJ,730,1,99.8,4872.45,False,False,True,False,True,False
4566-GOLUK,853,1,107.35,5118.95,False,False,True,False,False,False
2484-DGXPZ,1339,1,19.55,658.95,False,False,True,False,False,True
2018-QKYGT,2283,0,81.05,81.05,False,False,True,False,True,False
2792-VPPET,2222,0,20.5,76.95,False,False,True,False,True,False
7409-JURKQ,700,0,111.8,5809.75,True,False,True,False,False,False
3247-MHJKM,2283,0,20.2,20.2,False,False,False,False,False,True
1964-SVLEA,1704,0,19.7,415.9,True,False,True,False,False,True
4587-NUKOX,2191,1,79.1,246.5,False,False,True,False,True,False
7297-DVYGA,761,0,19.85,996.95,True,False,True,False,False,False
2239-CGBUZ,761,0,60.5,3145.15,True,False,True,False,False,False
0854-UYHZD,1918,0,19.55,265.3,False,True,False,False,False,True
7243-LCGGZ,2283,0,20.9,20.9,False,False,False,False,False,True
8267-KFGYD,2283,0,21.05,21.05,False,False,True,False,False,True
4890-VMUAV,396,0,71.5,4576.3,True,False,False,False,True,False
9261-WDCAF,2222,0,54.65,189.1,False,False,False,False,False,True
3764-MNMOI,913,0,19.2,908.15,False,True,False,True,False,False
7442-YGZFK,2283,0,49.8,49.8,False,False,True,True,False,False
0420-BWTPW,1949,1,25.5,215.2,False,False,False,False,False,True
8229-BUJHX,151,0,20.5,1500.95,False,True,False,False,False,False
7449-HVPIV,638,0,90.4,5099.15,False,False,True,True,False,False
5504-WSIUR,182,0,90.25,6385.95,True,False,True,False,False,False
8183-ONMXC,2191,1,80.75,159.45,False,False,False,False,True,False
8466-PZBLH,273,0,104.6,6885.75,False,True,False,False,False,False
9614-RMGHA,273,1,91.85,5940.85,False,False,True,False,False,False
8735-IJJEG,1887,0,50.2,668.85,False,False,False,True,False,False
0564-MUUQK,1704,0,95.5,1916.2,False,False,True,False,False,False
5054-IEXZT,2222,1,75.35,75.35,False,False,True,False,True,False
5834-ASPWA,2222,1,75.45,75.45,False,False,True,False,True,False
0701-RFGFI,822,0,95.4,4613.95,False,False,True,False,False,False
0019-EFAEP,123,0,101.3,7261.25,False,True,True,False,False,False
5619-PTMIK,913,0,53.1,2459.8,False,False,False,False,True,False
3737-XBQDD,1584,0,84.85,2048.8,False,False,True,False,False,False
5882-CMAZQ,2161,0,34.25,163.55,False,False,False,False,True,False
5846-QFDFI,1308,0,88.6,2888.7,False,False,False,True,False,False
4445-KWOKW,1035,0,60.15,2421.6,True,False,True,False,False,False
3511-APPBJ,1612,0,99.95,2292.75,True,False,True,True,False,False
7967-HYCDE,2069,0,70.7,553.4,False,False,False,False,False,False
2430-RRYUW,304,0,54.8,3465.7,True,False,True,False,False,True
3948-XHGNA,1492,1,49.55,1210.4,False,False,True,False,False,False
3723-BFBGR,1584,0,54.8,1291.3,False,False,False,True,False,False
0565-IYCGT,92,1,78.6,5356.45,True,False,True,True,False,False
5447-WZAFP,700,0,100.3,5200.8,True,False,True,False,False,True
5110-CHOPY,488,0,53.6,3237.05,False,True,False,False,True,False
5445-UTODQ,2008,1,81.1,576.65,False,False,True,False,True,False
4425-OWHWB,1704,0,19.35,433.75,True,False,True,True,False,False
7892-QVYKW,1612,0,85.6,1868.4,False,False,False,False,True,False
9675-ICXCT,123,0,80.8,5728.55,False,True,True,False,True,False
1024-VRZHF,1949,1,74.95,825.7,False,False,True,False,True,False
4703-MQYKT,1673,0,19.6,390.4,False,True,False,False,False,True
9497-QCMMS,2252,1,93.55,93.55,False,False,True,False,True,False
5692-ICXLW,1369,0,90.7,2845.15,False,False,True,False,True,False
0602-DDUML,577,0,69.75,3894.4,False,True,False,False,False,True
2208-MPXIO,943,0,20.0,886.4,False,True,True,False,False,False
1960-UYCNN,2008,0,95.25,1021.55,False,False,True,False,True,False
0348-SDKOL,488,1,102.1,5885.4,False,False,True,True,False,False
3190-FZATL,1887,0,19.95,268.4,False,False,False,False,False,True
7336-RLLRH,1492,0,80.85,2204.35,True,False,False,False,False,True
4373-MAVJG,1857,1,90.9,1259.0,False,False,True,False,False,False
8901-HJXTF,1887,1,29.2,309.1,False,False,False,False,False,True
7710-JSYOA,212,0,93.3,6398.05,False,True,True,False,False,False
5419-KLXBN,1522,1,89.15,2257.75,False,False,True,False,False,False
3424-NMNBO,516,1,108.85,6287.25,True,False,True,False,True,False
9885-MFVSU,1247,0,46.35,1662.05,False,True,True,True,False,False
4514-GFCFI,1704,1,84.75,1350.15,False,False,True,False,True,False
0607-MVMGC,943,0,78.75,3600.65,True,False,False,True,False,False
3365-SAIGS,1796,0,83.55,1329.15,False,False,True,False,True,False
9828-AOQLM,2222,1,45.7,45.7,False,False,True,False,True,False
8022-BECSI,1643,0,19.6,422.5,True,False,False,False,False,True
8000-REIQB,2191,1,69.95,69.95,False,False,True,False,True,False
9993-LHIEB,273,0,67.85,4627.65,False,True,False,False,False,True
0266-CLZKZ,273,0,105.65,6717.9,False,True,True,False,False,False
7615-ESMYF,2130,1,44.6,97.1,False,False,False,False,True,False
3858-VOBET,1522,1,74.95,1710.45,False,False,True,False,True,False
7020-OZKXZ,2038,0,75.5,637.4,False,False,False,True,False,False
3977-QCRSL,2161,0,20.15,117.95,False,False,False,False,False,True
0017-DINOC,669,0,45.2,2460.55,False,True,False,True,False,False
1447-PJGGA,488,1,95.25,5464.65,False,True,True,False,True,False
8565-CLBZW,1522,1,89.85,2165.05,False,False,True,False,False,True
9139-WQQDY,730,1,100.45,4941.8,True,False,False,False,False,True
0224-HJAPT,2038,1,47.15,223.15,False,False,False,False,True,False
8086-OVPWV,2191,1,80.2,181.1,False,False,True,False,True,False
9430-FRQOC,2069,1,87.1,341.45,False,False,True,False,False,True
7639-OPLNG,182,0,79.25,5731.85,False,True,True,False,False,False
3074-GQWYX,2069,1,75.9,357.75,False,False,True,False,False,False
1492-QGCLU,700,0,85.7,4616.1,False,False,False,False,True,False
6845-RGTYS,761,1,98.75,4533.7,False,False,True,False,True,False
7328-OWMOM,1369,0,20.1,589.25,True,False,False,True,False,False
4418-LZMSV,1918,0,61.8,750.1,False,False,False,False,False,False
5155-AZQPB,1461,0,49.9,1410.25,False,False,False,False,False,True
8861-HGGKB,1949,1,86.45,830.85,False,False,False,False,True,False
1087-GRUYI,1157,0,20.4,743.5,False,True,False,False,False,False
7065-YUNRY,2191,1,45.3,45.3,False,False,True,False,False,True
7694-VLBWQ,182,1,104.1,7040.85,True,False,False,False,True,False
2546-KZAAT,730,0,75.4,3865.45,True,False,True,False,False,True
0181-RITDD,426,0,108.15,6825.65,False,True,False,False,False,True
5989-PGKJB,1826,0,86.25,1340.1,False,False,True,False,True,False
4795-KTRTH,2038,1,81.0,371.65,False,False,True,False,True,False
8272-ONJLV,1949,0,95.7,1184.0,True,False,False,False,True,False
1488-PBLJN,123,0,116.85,8477.7,False,True,True,False,False,False
0308-GIQJT,151,0,105.75,7382.85,True,False,False,False,False,False
3778-FOAQW,1584,0,20.15,456.85,True,False,False,False,False,True
4452-ROHMO,1857,0,19.6,331.6,False,True,False,False,False,True
6481-OGDOO,151,1,90.6,6056.15,True,False,True,True,False,False
3090-LETTY,2252,0,60.95,134.6,False,False,False,False,False,False
5349-AZPEW,2161,0,25.05,125.5,False,False,False,False,False,True
3753-TSEMP,1765,1,88.15,1390.6,False,False,False,False,True,False
8305-VHZBZ,2161,1,20.2,20.2,False,False,True,False,False,True
9720-JJJOR,1066,0,60.3,2511.3,True,False,True,False,False,False
8100-HZZLJ,1004,0,63.95,2737.05,False,False,True,False,True,False
8775-ERLNB,2283,0,74.3,74.3,False,False,False,False,True,False
8309-IEYJD,2283,0,70.6,70.6,False,False,True,False,False,True
9172-JITSM,1492,1,90.8,2361.8,False,False,True,False,True,False
6298-QDFNH,1584,1,79.35,1730.35,False,False,True,False,True,False
7398-HPYZQ,151,0,90.55,6404.0,False,True,False,False,False,False
3546-GHEAE,2099,0,19.45,165.35,False,True,False,False,False,True
7361-YPXFS,1461,0,64.45,1867.6,False,False,False,False,False,False
6557-BZXLQ,1826,0,69.65,1043.3,False,False,False,False,True,False
2550-QHZGP,2099,0,19.5,128.6,True,False,False,False,False,True
7519-JTWQH,212,0,110.5,7455.45,False,True,True,False,False,False
2538-OIMXF,2283,0,24.7,24.7,False,False,False,False,False,True
8543-MSDMF,2222,0,77.4,206.15,False,False,True,False,True,False
9961-JBNMK,1612,1,96.8,2030.3,False,False,True,False,False,False
1170-SASML,212,0,85.4,5869.4,False,False,True,False,False,False
4872-JCVCA,151,0,47.6,3377.8,False,True,True,False,False,False
5346-BZCHP,212,0,19.4,1346.2,False,True,False,False,False,True
2038-LLMLM,853,0,103.85,4946.05,False,False,True,False,True,False
6173-ITPWD,853,1,83.35,4065.0,False,False,True,False,False,False
9734-UYXQI,2222,1,49.4,106.55,False,False,True,False,True,False
1216-BGTSP,943,0,108.45,4964.7,False,False,True,True,False,False
4138-NAXED,761,0,81.0,4085.75,False,False,False,False,False,False
2189-UXTKY,1584,1,79.2,1742.75,False,False,True,False,True,False
0744-BIKKF,123,0,86.65,6224.8,False,True,False,False,False,False
7483-IQWIB,1188,0,92.95,3415.25,False,False,True,False,True,False
5248-KWLAR,151,0,90.35,6325.25,False,True,False,False,True,False
4958-GZWIY,2008,1,48.7,340.25,False,False,False,False,True,False
7996-MHXLW,304,0,25.15,1683.6,False,True,True,True,False,False
7833-PKIHD,761,0,76.4,3966.3,True,False,True,False,False,False
7061-OVMIM,1400,0,19.55,608.5,True,False,False,False,False,False
5153-RTHKF,1278,0,85.35,2896.6,False,False,False,False,True,False
1852-QSWCD,365,0,24.8,1514.85,False,True,True,False,False,True
4832-VRBMR,335,0,103.15,6792.45,True,False,True,False,False,False
9079-LWTFD,882,0,100.75,4669.2,False,False,False,False,False,True
6356-ELRKD,2222,1,95.6,95.6,False,False,True,False,True,False
8624-GIOUT,730,1,59.75,2934.3,False,False,True,True,False,False
3392-EHMNK,273,0,94.1,6302.8,False,True,False,True,False,False
5986-WWXDV,1127,0,19.35,779.2,True,False,False,False,False,False
3061-BCKYI,1887,0,19.9,283.75,False,False,False,False,False,True
6179-GJPSO,913,1,108.15,4600.7,False,False,True,True,False,False
7901-TBKJX,608,0,101.05,5594.0,False,False,True,False,True,False
7228-PAQPD,1887,0,59.1,772.85,True,False,False,True,False,False
3177-LASXD,2161,1,71.35,71.35,False,False,False,False,True,False
7746-QYVCO,1826,0,55.85,857.8,True,False,True,False,False,True
5804-HYIEZ,182,0,106.05,7554.05,False,False,True,False,True,False
9919-FZDED,123,0,84.1,5981.65,False,True,True,True,False,False
5934-TSSAU,1612,0,75.3,1702.9,False,False,True,True,False,False
3486-KHMLI,1673,0,24.7,467.15,False,False,False,False,False,True
4897-QSUYC,2222,1,20.15,20.15,False,False,True,False,False,True
1084-UQCHV,2252,1,69.75,69.75,False,False,False,False,False,False
8290-YWKHZ,1247,1,93.2,2931.0,False,False,True,False,True,False
2955-BJZHG,1765,1,80.85,1400.85,False,False,False,False,True,False
3806-DXQOM,2161,1,33.65,137.85,False,False,True,False,True,False
6784-XYJAE,1219,0,55.8,1941.5,True,False,False,False,True,False
3933-DQPWX,791,0,39.7,1932.75,False,True,False,True,False,False
6661-EIPZC,853,0,29.5,1423.05,False,False,True,True,False,False
8957-THMOA,791,0,20.15,970.85,False,True,False,True,False,False
2251-PYLPB,123,0,79.55,5810.9,False,True,False,True,False,False
5555-RNPGT,2008,0,24.8,223.9,False,False,False,True,False,False
1057-FOGLZ,1765,0,19.65,391.7,False,False,False,False,False,True
9300-RENDD,2161,1,79.95,79.95,False,False,True,False,True,False
0761-AETCS,2222,1,19.3,19.3,False,False,False,False,True,False
8087-LGYHQ,2038,0,94.05,811.65,False,False,True,False,True,False
4137-BTIKL,2252,0,90.75,174.75,False,False,False,False,False,True
2190-BCXEC,1096,0,78.85,3126.85,False,False,True,True,False,False
6227-FBDXH,212,0,99.5,6841.45,True,False,False,False,False,False
2153-MREFK,1066,1,99.2,3754.6,True,False,True,False,True,False
2911-WDXMV,1765,0,80.55,1406.65,False,False,True,True,False,False
7206-PQBBZ,1977,0,70.2,834.7,False,False,True,False,True,False
3106-ULWFW,1977,1,85.2,627.4,False,False,True,True,False,False
0925-VYDLG,2161,1,75.25,242.0,False,False,False,False,True,False
4547-FZJWE,638,0,59.45,3157.0,True,False,False,True,False,False
7422-WNBTY,1308,0,93.35,3092.0,False,False,True,False,True,False
0842-IWYCP,913,0,44.95,2168.9,False,False,False,False,False,False
3521-HTQTV,1278,0,26.1,980.35,False,True,False,False,False,False
3744-ZBHON,2222,0,20.2,65.95,False,False,False,False,True,False
3373-DIUUN,1400,0,21.25,711.9,False,True,False,False,False,True
8383-SGHJU,1308,0,59.4,1952.8,True,False,False,False,True,False
7607-QKKTJ,943,0,95.0,4368.85,True,False,True,True,False,False
7707-PYBBH,1096,0,61.9,2647.1,False,False,True,False,False,True
8984-HPEMB,151,0,118.65,8477.6,False,True,True,False,True,False
4349-GFQHK,2161,1,54.35,54.35,False,False,False,False,True,False
4139-DETXS,123,0,64.45,4528.0,False,True,False,False,False,False
9779-DPNEJ,1643,0,80.15,1790.65,False,False,True,False,True,False
9805-FILKB,913,0,20.2,845.6,True,False,True,False,False,False
5793-YOLJN,638,0,21.0,1210.3,False,True,False,False,False,True
0673-IGUQO,2283,0,20.45,20.45,False,False,False,False,False,True
4123-FCVCB,1949,0,75.85,854.45,True,False,True,False,False,True
8819-IMISP,1369,0,80.45,2429.1,False,False,True,False,True,False
7802-EFKNY,2130,1,24.95,100.4,False,False,True,False,True,False
8311-UEUAB,273,0,75.5,5229.45,False,True,True,False,True,False
5858-EAFCZ,2283,0,44.45,44.45,False,False,False,False,False,True
8035-BUYVG,974,1,42.35,1716.45,True,False,True,False,True,False
1163-ONYEY,1066,0,74.55,3023.55,False,False,True,True,False,False
9787-XVQIU,2191,1,75.3,75.3,False,False,True,False,True,False
8945-MUQUF,669,1,94.8,4837.6,True,False,True,False,True,False
5656-MJEFC,1035,0,48.15,2032.3,False,True,False,True,False,False
6082-OQFBA,1612,0,19.65,436.9,True,False,False,False,False,True
8051-HJRLT,2161,1,70.55,70.55,False,False,True,False,True,False
8974-OVACP,2283,0,20.15,20.15,False,False,False,False,False,True
4010-YLMVT,608,0,106.6,5893.95,False,False,True,True,False,False
1379-FRVEB,1857,0,91.0,1430.05,False,False,True,False,True,False
8612-GXIDD,1949,0,25.4,313.0,False,True,True,False,False,False
6288-CHQJB,669,0,69.95,3871.85,False,True,False,False,False,False
8160-HOWOX,2099,0,66.85,458.1,False,False,True,False,True,False
3023-GFLBR,1247,1,86.15,2745.7,False,False,False,True,False,False
6648-INWPS,1826,0,20.15,341.35,False,False,False,False,True,False
4223-BKEOR,1673,0,64.85,1336.8,True,False,False,False,False,True
4079-VTGLK,1400,0,74.85,2181.75,False,True,False,False,True,False
1763-WQFUK,2222,0,50.5,147.75,False,False,True,False,False,True
1391-UBDAR,1977,0,72.9,818.45,False,False,False,False,True,False
8894-JVDCV,426,0,115.05,7133.45,True,False,True,True,False,False
2023-VQFDL,1765,0,19.0,348.8,False,False,False,False,True,False
1345-GKDZZ,2130,0,19.55,128.6,False,False,False,False,False,True
2014-MKGMH,913,0,101.1,4674.4,True,False,True,False,True,False
5628-FCGYG,1673,0,84.1,1737.45,False,False,True,False,True,False
2560-WBWXF,243,0,24.15,1498.85,False,True,True,False,False,False
0248-IPDFW,2283,0,50.1,50.1,False,False,True,False,True,False
7978-DKUQH,1553,0,74.6,1797.75,False,False,True,False,True,False
4335-UPJSI,1584,0,19.75,498.1,False,True,False,False,False,True
0524-IAVZO,1308,1,85.0,2624.25,False,False,True,False,True,False
2737-YNGYW,2222,1,80.55,184.1,False,False,False,False,True,False
1784-EZDKJ,761,0,106.8,5498.8,True,False,True,False,False,False
9297-FVVDH,577,0,84.5,4845.4,False,True,True,False,True,False
8007-YYPWD,1857,0,25.05,369.1,False,True,False,False,False,False
7101-HRBLJ,123,0,83.7,6096.9,False,True,True,False,False,False
5159-YFPKQ,2222,1,75.8,160.75,False,False,True,False,True,False
6635-CPNUN,1461,0,96.6,2684.35,False,False,False,True,False,False
4021-RQSNY,1308,1,98.5,3004.15,False,False,True,False,True,False
5453-YBTWV,182,0,101.1,6994.8,False,True,True,True,False,False
5039-LZRQT,1918,0,20.2,273.25,True,False,False,False,False,True
2931-VUVJN,516,0,94.05,5483.9,True,False,True,False,True,False
9061-TIHDA,1857,1,95.25,1233.65,False,False,True,False,True,False
8699-ASUFO,2069,1,74.4,527.9,False,False,True,False,False,True
6418-PIQSP,426,0,81.0,4985.9,False,True,False,False,False,True
8220-OCUFY,1673,0,60.25,1258.35,True,False,True,False,True,False
3995-WFCSM,2252,0,60.85,111.4,False,False,False,False,True,False
1895-QTKDO,2283,0,43.95,43.95,False,False,False,True,False,False
2038-OEQZH,2191,0,86.05,308.1,False,False,False,False,True,False
1178-PZGAB,1734,0,20.25,383.65,True,False,False,True,False,False
7927-AUXBZ,1369,1,85.15,2555.9,False,False,False,False,True,False
2626-VEEWG,273,0,19.4,1284.2,False,True,True,True,False,False
